seconds district
0.030343167 10
0.04551475 10
0.061228176 10
0.076941601 10
0.080192655 10
0.082360024 10
0.089674895 10
0.097802529 10
0.101053582 10
0.12218543 10
0.13410596 10
0.14602649 10
0.158488862 10
0.215653221 10
0.236243227 10
0.237326911 10
0.244370861 10
0.25845876 10
0.261709813 10
0.354093919 10
0.373058399 10
0.388229982 10
0.413154726 10
0.422907887 10
0.447019868 10
0.448103552 10
0.456231186 10
0.45948224 10
0.46435882 10
0.473028296 10
0.528296207 10
0.529921734 10
0.561619506 10
0.570288983 10
0.57679109 10
0.619054786 10
0.632600843 10
0.633684527 10
0.634768212 10
0.641812161 10
0.657796508 10
0.658880193 10
0.689223359 10
0.695183624 10
0.719566526 10
0.741782059 10
0.748284166 10
0.758579169 10
0.772396147 10
0.789735099 10
0.814118001 10
0.8282059 10
0.831456954 10
0.83308248 10
0.845544852 10
0.849879591 10
0.853672486 10
0.858007225 10
0.865051174 10
0.896207104 10
0.008669476 11
0.010295003 11
0.012462372 11
0.042805539 11
0.044431066 11
0.063937387 11
0.067730283 11
0.072606863 11
0.073690548 11
0.084798314 11
0.095093317 11
0.102137267 11
0.103220951 11
0.104304636 11
0.116225166 11
0.128687538 11
0.139524383 11
0.142233594 11
0.147110175 11
0.20102348 11
0.213485852 11
0.221071644 11
0.22269717 11
0.235701385 11
0.329169175 11
0.34704997 11
0.36872366 11
0.389855509 11
0.452980132 11
0.458398555 11
0.469777243 11
0.471944612 11
0.518001204 11
0.519084889 11
0.527212523 11
0.573540036 11
0.668633353 11
0.717399157 11
0.727152318 11
0.735821794 11
0.736905479 11
0.784316677 11
0.808157736 11
0.820078266 11
0.830373269 11
0.874262492 11
0.891872366 11
0.007043949 12
0.031426851 12
0.04063817 12
0.078025286 12
0.090758579 12
0.10538832 12
0.107555689 12
0.108639374 12
0.180162553 12
0.193166767 12
0.194792294 12
0.195875978 12
0.209692956 12
0.262793498 12
0.271462974 12
0.317248645 12
0.320499699 12
0.323750753 12
0.324834437 12
0.327001806 12
0.33025286 12
0.344340759 12
0.345966285 12
0.353010235 12
0.371974714 12
0.386062613 12
0.410445515 12
0.41640578 12
0.430222757 12
0.487116195 12
0.494160144 12
0.522335942 12
0.524503311 12
0.536965683 12
0.551324503 12
0.608759783 12
0.610927152 12
0.636935581 12
0.642895846 12
0.662131246 12
0.663214931 12
0.664298615 12
0.718482842 12
0.72281758 12
0.743949428 12
0.749367851 12
0.755328116 12
0.762372065 12
0.769686936 12
0.774563516 12
0.783232992 12
0.785400361 12
0.786484046 12
0.788651415 12
0.790818784 12
0.800030102 12
0.803281156 12
0.805990367 12
0.827122216 12
0.86180012 12
0.871553281 12
0.890788682 12
0.001625527 13
0.037928958 13
0.047682119 13
0.061770018 13
0.076399759 13
0.123810957 13
0.131938591 13
0.138440698 13
0.149277544 13
0.156321493 13
0.183413606 13
0.207525587 13
0.211318483 13
0.212402167 13
0.21782059 13
0.243287176 13
0.252498495 13
0.285009031 13
0.306140879 13
0.309933775 13
0.31833233 13
0.344882601 13
0.351384708 13
0.354635762 13
0.364930765 13
0.367639976 13
0.369807345 13
0.374142083 13
0.410987357 13
0.425346177 13
0.431306442 13
0.444852498 13
0.467609874 13
0.489825406 13
0.491992775 13
0.511499097 13
0.520168573 13
0.532630945 13
0.539945816 13
0.543196869 13
0.549157134 13
0.606050572 13
0.609843468 13
0.612010837 13
0.613636364 13
0.621763998 13
0.623931367 13
0.627724262 13
0.699518362 13
0.701685731 13
0.703311258 13
0.704394943 13
0.746116797 13
0.77077062 13
0.7756472 13
0.78756773 13
0.822245635 13
0.834708007 13
0.846628537 13
0.85692354 13
0.879951836 13
