seconds district
0.010295003 20
0.039012643 20
0.054184226 20
0.073148706 20
0.075316075 20
0.080192655 20
0.10538832 20
0.127603853 20
0.134647803 20
0.135731487 20
0.143859121 20
0.167158338 20
0.169325707 20
0.17962071 20
0.189915713 20
0.249789284 20
0.289885611 20
0.291511138 20
0.292594822 20
0.294762191 20
0.296929561 20
0.305057194 20
0.31128838 20
0.347591812 20
0.366556291 20
0.37089103 20
0.414780253 20
0.464900662 20
0.502287778 20
0.503913305 20
0.509331728 20
0.542655027 20
0.571914509 20
0.587086093 20
0.597381096 20
0.601173992 20
0.613094521 20
0.616345575 20
0.645605057 20
0.652919928 20
0.657796508 20
0.667007827 20
0.669717038 20
0.681637568 20
0.685430464 20
0.706562312 20
0.713606261 20
0.728777845 20
0.759662854 20
0.762913907 20
0.769145093 20
0.791902468 20
0.802197471 20
0.805448525 20
0.817369055 20
0.820078266 20
0.830915111 20
0.865593016 20
0.870469597 20
0.872636966 20
0.875888019 20
0.882119205 20
0.005418423 21
0.005960265 21
0.014087899 21
0.020590006 21
0.024924744 21
0.028175798 21
0.037928958 21
0.043347381 21
0.067188441 21
0.070439494 21
0.072065021 21
0.076399759 21
0.082901866 21
0.085340157 21
0.107013847 21
0.110264901 21
0.121643588 21
0.154154124 21
0.170409392 21
0.181246237 21
0.197772426 21
0.20102348 21
0.243829019 21
0.255207706 21
0.298013245 21
0.314539434 21
0.316706803 21
0.343257074 21
0.346508128 21
0.358428657 21
0.373600241 21
0.374683925 21
0.41640578 21
0.461107766 21
0.465984347 21
0.467068031 21
0.485490668 21
0.489283564 21
0.491450933 21
0.49795304 21
0.506080674 21
0.514750151 21
0.534256472 21
0.538320289 21
0.540487658 21
0.543738712 21
0.56974714 21
0.570830825 21
0.579500301 21
0.583835039 21
0.595755569 21
0.602257676 21
0.614178206 21
0.615803733 21
0.619596629 21
0.633684527 21
0.638561108 21
0.639644792 21
0.655087297 21
0.658880193 21
0.682721252 21
0.701143889 21
0.703311258 21
0.719566526 21
0.771854305 21
0.772937989 21
0.787025888 21
0.788651415 21
0.797320891 21
0.801113787 21
0.814118001 21
0.81628537 21
0.849337748 21
0.880493679 21
0.891330524 21
0.899458158 21
0.010836845 22
0.052016857 22
0.065021072 22
0.086965683 22
0.08859121 22
0.109181216 22
0.130854907 22
0.137898856 22
0.14602649 22
0.153070439 22
0.165532812 22
0.194792294 22
0.196417821 22
0.237326911 22
0.239494281 22
0.251956653 22
0.344340759 22
0.369807345 22
0.415863937 22
0.541571343 22
0.575707405 22
0.578416616 22
0.58166767 22
0.582751355 22
0.589795304 22
0.5935882 22
0.596297411 22
0.59846478 22
0.600090307 22
0.604425045 22
0.618512944 22
0.63422637 22
0.635310054 22
0.651294401 22
0.654003612 22
0.687597833 22
0.725526791 22
0.734196267 22
0.741240217 22
0.743407586 22
0.758579169 22
0.768061409 22
0.77077062 22
0.807615894 22
0.818994582 22
0.82332932 22
0.853130644 22
0.860174594 22
0.87372065 22
0.017880795 23
0.036845274 23
0.042263697 23
0.044431066 23
0.07423239 23
0.124894642 23
0.19154124 23
0.22269717 23
0.24653823 23
0.247621915 23
0.256291391 23
0.287718242 23
0.288801927 23
0.294220349 23
0.307224564 23
0.33025286 23
0.345966285 23
0.352468393 23
0.360596026 23
0.364388922 23
0.457314871 23
0.460024082 23
0.462733293 23
0.4692354 23
0.476821192 23
0.482239615 23
0.483323299 23
0.493618302 23
0.504455148 23
0.508248043 23
0.5217941 23
0.525045154 23
0.526128838 23
0.528296207 23
0.532089103 23
0.617429259 23
0.636393739 23
0.647772426 23
0.651836243 23
0.67730283 23
0.680553883 23
0.686514148 23
0.707645996 23
0.712522577 23
0.730403371 23
0.731487056 23
0.733112583 23
0.740156532 23
0.7756472 23
0.792986153 23
0.795153522 23
0.802739314 23
0.81140879 23
0.815201686 23
0.824954846 23
0.8282059 23
0.838500903 23
0.842293799 23
0.855839856 23
0.863967489 23
0.871553281 23
0.882661048 23
0.894039735 23
0.007043949 24
0.009211318 24
0.026008429 24
0.033052378 24
0.035761589 24
0.053100542 24
0.083985551 24
0.131938591 24
0.151444913 24
0.168242023 24
0.171493076 24
0.185580975 24
0.187206502 24
0.190999398 24
0.198856111 24
0.199939795 24
0.253040337 24
0.254124022 24
0.295845876 24
0.302889825 24
0.30397351 24
0.343798916 24
0.344882601 24
0.359512342 24
0.429139073 24
0.431306442 24
0.432931969 24
0.434015653 24
0.470319085 24
0.480072246 24
0.490367249 24
0.501745936 24
0.520710415 24
0.529379892 24
0.531005418 24
0.535340157 24
0.584918724 24
0.591420831 24
0.594671884 24
0.607134256 24
0.642895846 24
0.646688742 24
0.661047562 24
0.675135461 24
0.688681517 24
0.709271523 24
0.711438892 24
0.727152318 24
0.737447321 24
0.742323901 24
0.749909693 24
0.752618904 24
0.7564118 24
0.757495485 24
0.774021674 24
0.785942203 24
0.812492474 24
0.822245635 24
0.831998796 24
0.833624323 24
0.834708007 24
0.836333534 24
0.837417219 24
0.844461168 24
0.877242625 24
0.878868152 24
0.884828417 24
0.890246839 24
0.898374473 24
0.008127634 25
0.011378688 25
0.012462372 25
0.019506321 25
0.02384106 25
0.027092113 25
0.044972908 25
0.049849488 25
0.055267911 25
0.06935581 25
0.092384106 25
0.111348585 25
0.112974112 25
0.120559904 25
0.144942806 25
0.146568332 25
0.17474413 25
0.176911499 25
0.183413606 25
0.240577965 25
0.31345575 25
0.348133654 25
0.356803131 25
0.367639976 25
0.416947622 25
0.418573149 25
0.453521975 25
0.455147502 25
0.468151716 25
0.475195665 25
0.48115593 25
0.487658037 25
0.492534618 25
0.511499097 25
0.512582781 25
0.527212523 25
0.533172787 25
0.570288983 25
0.573540036 25
0.588169777 25
0.612010837 25
0.620680313 25
0.640186635 25
0.642354004 25
0.648856111 25
0.656712824 25
0.659963877 25
0.663214931 25
0.672968092 25
0.723901264 25
0.74449127 25
0.748284166 25
0.750993377 25
0.775105358 25
0.790818784 25
0.809241421 25
0.826580373 25
0.829289585 25
0.843377483 25
0.845544852 25
0.846628537 25
0.854214329 25
0.862883805 25
0.001083685 26
0.003251054 26
0.004334738 26
0.021673691 26
0.029801325 26
0.047140277 26
0.05743528 26
0.058518964 26
0.07910897 26
0.081818182 26
0.105930163 26
0.138982541 26
