seconds district
0.006502107 70
0.020590006 70
0.035219747 70
0.044972908 70
0.054726069 70
0.056893438 70
0.062853703 70
0.066104756 70
0.06935581 70
0.10051174 70
0.167158338 70
0.172034919 70
0.177453341 70
0.202107164 70
0.204274533 70
0.231366647 70
0.266044551 70
0.268753763 70
0.274714028 70
0.279048766 70
0.306140879 70
0.30885009 70
0.319957857 70
0.324292595 70
0.325376279 70
0.328627333 70
0.329711017 70
0.330794702 70
0.341089705 70
0.371974714 70
0.377393137 70
0.382811559 70
0.394190247 70
0.396357616 70
0.400692354 70
0.402317881 70
0.434557495 70
0.480072246 70
0.489825406 70
0.518001204 70
0.521252258 70
0.524503311 70
0.525586996 70
0.538862131 70
0.540487658 70
0.561619506 70
0.568121613 70
0.584918724 70
0.62230584 70
0.633684527 70
0.651294401 70
0.652378085 70
0.667007827 70
0.684346779 70
0.689765202 70
0.693016255 70
0.709813365 70
0.714689946 70
0.719566526 70
0.721733895 70
0.724443107 70
0.726610476 70
0.73473811 70
0.737989163 70
0.757495485 70
0.776730885 70
0.79461168 70
0.807074052 70
0.809241421 70
0.81140879 70
0.818452739 70
0.821703793 70
0.841751957 70
0.843919326 70
0.854756171 70
0.85692354 70
0.005418423 71
0.013546057 71
0.01679711 71
0.039554485 71
0.048765804 71
0.049849488 71
0.052016857 71
0.067188441 71
0.071523179 71
0.103762793 71
0.109181216 71
0.11243227 71
0.127603853 71
0.129771222 71
0.17474413 71
0.20590006 71
0.214569536 71
0.216195063 71
0.217278748 71
0.218362432 71
0.226490066 71
0.275797712 71
0.276881397 71
0.281216135 71
0.312372065 71
0.315081276 71
0.343798916 71
0.369807345 71
0.386604455 71
0.399608669 71
0.403401565 71
0.405027092 71
0.406110777 71
0.417489464 71
0.423449729 71
0.472486454 71
0.486574353 71
0.499036725 71
0.513124624 71
0.529921734 71
0.551324503 71
0.554033715 71
0.563786875 71
0.593046358 71
0.620138471 71
0.644521373 71
0.655629139 71
0.681095725 71
0.690848886 71
0.695725467 71
0.708729681 71
0.717399157 71
0.746658639 71
0.7564118 71
0.760746538 71
0.773479831 71
0.780523781 71
0.781607465 71
0.789735099 71
0.804906683 71
0.810325105 71
0.822787477 71
0.831456954 71
0.837417219 71
0.858007225 71
0.859632751 71
0.887537628 71
0.004334738 72
0.01192053 72
0.017880795 72
0.050933173 72
0.065021072 72
0.099969898 72
0.115683323 72
0.117850692 72
0.120018061 72
0.121101746 72
0.135731487 72
0.185039133 72
0.211860325 72
0.228115593 72
0.267670078 72
0.277965081 72
0.305057194 72
0.316164961 72
0.326459964 72
0.333503913 72
0.353010235 72
0.370349187 72
0.389313666 72
0.395273931 72
0.398524985 72
0.409903672 72
0.415863937 72
0.42128236 72
0.427513546 72
0.432931969 72
0.487658037 72
0.49795304 72
0.502829621 72
0.515291993 72
0.522335942 72
0.523419627 72
0.53371463 72
0.546447923 72
0.557284768 72
0.578958459 72
0.589253462 72
