seconds district
0.320499699 57
0.322125226 57
0.324292595 57
0.324834437 57
0.334587598 57
0.335671282 57
0.340547863 57
0.341631547 57
0.345966285 57
0.352468393 57
0.393106562 57
0.399066827 57
0.430222757 57
0.431306442 57
0.43564118 57
0.458940397 57
0.480072246 57
0.482781457 57
0.489283564 57
0.490909091 57
0.501204094 57
0.510957255 57
0.512040939 57
0.550782661 57
0.58654425 57
0.588169777 57
0.591420831 57
0.596839253 57
0.599006623 57
0.628266105 57
0.648314269 57
0.649939795 57
0.65346177 57
0.661047562 57
0.662673089 57
0.67025888 57
0.701685731 57
0.732028898 57
0.750993377 57
0.769145093 57
0.771312462 57
0.779981939 57
0.815743528 57
0.834166165 57
0.837959061 57
0.845544852 57
0.859632751 57
0.860716436 57
0.885370259 57
0.887537628 57
0.894581577 57
0.898916315 57
0.008127634 58
0.030885009 58
0.039012643 58
0.04063817 58
0.046598435 58
0.056351595 58
0.094009633 58
0.115141481 58
0.182871764 58
0.187748344 58
0.190999398 58
0.230824804 58
0.236785069 58
0.300722456 58
0.32320891 58
0.327001806 58
0.348133654 58
0.357344973 58
0.363305238 58
0.367639976 58
0.37089103 58
0.380102348 58
0.384437086 58
0.386062613 58
0.400692354 58
0.401776039 58
0.402859723 58
0.428055388 58
0.445394341 58
0.50987357 58
0.514208308 58
0.515291993 58
0.527754365 58
0.532630945 58
0.55295003 58
0.568121613 58
0.578958459 58
0.58166767 58
0.607134256 58
0.609301626 58
0.616345575 58
0.618512944 58
0.640728477 58
0.657796508 58
0.675135461 58
0.676219145 58
0.710355208 58
0.720108368 58
0.724984949 58
0.737989163 58
0.73961469 58
0.740698374 58
0.743949428 58
0.745574955 58
0.75153522 58
0.7564118 58
0.785942203 58
0.807074052 58
0.809241421 58
0.811950632 58
0.818994582 58
0.822245635 58
0.82332932 58
0.824954846 58
0.831998796 58
0.85204696 58
0.864509332 58
0.866134859 58
0.875346177 58
0.890788682 58
0.042263697 59
0.049849488 59
0.060144491 59
0.071523179 59
0.101595424 59
0.122727273 59
0.132480433 59
0.189915713 59
0.193708609 59
0.232450331 59
0.294762191 59
0.327543648 59
0.373058399 59
0.379018663 59
0.388771824 59
0.392022878 59
0.422907887 59
0.426971704 59
0.439434076 59
0.448645394 59
0.450270921 59
0.461107766 59
0.48115593 59
0.484948826 59
0.48819988 59
0.529921734 59
0.534798314 59
0.584918724 59
0.606050572 59
0.681095725 59
0.684888621 59
0.687597833 59
0.691390728 59
0.693016255 59
0.69409994 59
0.695725467 59
0.711438892 59
0.726068633 59
0.728777845 59
0.753702589 59
0.764810355 59
0.819536424 59
0.835249849 59
0.836333534 59
0.842293799 59
0.848795906 59
0.853672486 59
0.85692354 59
