seconds district
0.004334738 90
0.030885009 90
0.034136063 90
0.059602649 90
0.06935581 90
0.071523179 90
0.076399759 90
0.094009633 90
0.137357014 90
0.147110175 90
0.180162553 90
0.182329922 90
0.187748344 90
0.2346177 90
0.238410596 90
0.239494281 90
0.25141481 90
0.253040337 90
0.255749548 90
0.261709813 90
0.275797712 90
0.278506924 90
0.295845876 90
0.333503913 90
0.339464178 90
0.344882601 90
0.358428657 90
0.360054184 90
0.362221553 90
0.371432872 90
0.381727875 90
0.383353402 90
0.388771824 90
0.395815774 90
0.406110777 90
0.419656833 90
0.429139073 90
0.431848284 90
0.434015653 90
0.449729079 90
0.483323299 90
0.520710415 90
0.571372667 90
0.580583986 90
0.584918724 90
0.591420831 90
0.622847682 90
0.633142685 90
0.647772426 90
0.668091511 90
0.676760987 90
0.680012041 90
0.68705599 90
0.693016255 90
0.71089705 90
0.719566526 90
0.771854305 90
0.780523781 90
0.822787477 90
0.847170379 90
0.860716436 90
0.86180012 90
0.867218543 90
0.010295003 91
0.014087899 91
0.017880795 91
0.024382902 91
0.026550271 91
0.060144491 91
0.061228176 91
0.073148706 91
0.07423239 91
0.089133052 91
0.130313064 91
0.133022276 91
0.143859121 91
0.178537026 91
0.185580975 91
0.188832029 91
0.200481638 91
0.203732691 91
0.230282962 91
0.241119807 91
0.254124022 91
0.25845876 91
0.259542444 91
0.260626129 91
0.265502709 91
0.280674293 91
0.298013245 91
0.300722456 91
0.350301023 91
0.354093919 91
0.367639976 91
0.386604455 91
0.439434076 91
0.44756171 91
0.455689344 91
0.476821192 91
0.491450933 91
0.495785671 91
0.50499699 91
0.506622517 91
0.566496087 91
0.567579771 91
0.57679109 91
0.582751355 91
0.608759783 91
0.620680313 91
0.632059001 91
0.645063215 91
0.648856111 91
0.663214931 91
0.743407586 91
0.74449127 91
0.746116797 91
0.752618904 91
0.7564118 91
0.758579169 91
0.77781457 91
0.798946418 91
0.80436484 91
0.807074052 91
0.823871162 91
0.828747742 91
0.851505117 91
0.863967489 91
0.886995786 91
0.000541842 92
0.003251054 92
0.006502107 92
0.009211318 92
0.033052378 92
0.036303432 92
0.065021072 92
0.066104756 92
0.067188441 92
0.079650813 92
0.101053582 92
0.103220951 92
